Drug,y_true,logit,prob,pred_mcc,pred_prev
CN(C)Cc1ccccc1-c1cncnc1NCc1cccs1,0.0,-1.537,0.1769,0,0
CS(=O)(=O)Nc1cccc(-c2cncnc2NCc2cccs2)c1,1.0,1.15,0.76,1,0
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1cccc(Cl)c1,0.0,-1.969,0.1226,0,0
COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,0.0,-2.457,0.0789,0,0
CC(Cc1ccc(C=O)cc1)NCC(O)c1ccc(O)c(NCO)c1,0.0,-2.385,0.08435,0,0
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0.0,-2.094,0.1097,0,0
CCC1(CCSC(=N)N)C(=O)NC(=O)NC1=O,0.0,-2.162,0.1032,0,0
CC(C)CCC1(CCN)C(=O)NC(=O)NC1=O,0.0,-1.473,0.1866,0,0
CCNCCC1(CC)C(=O)NC(=O)NC1=O,0.0,-1.808,0.1409,0,0
CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,0.0,-2.295,0.09155,0,0
CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,0.0,-2.094,0.1097,0,0
CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,0.0,-2.0,0.1192,0,0
Clc1cnccn1,0.0,-1.599,0.1682,0,0
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0.0,-2.38,0.08466,0,0
Cc1cnc(C(=O)OCC(=O)N(C(C)C)C(C)C)cn1,0.0,-1.572,0.1719,0,0
Cc1cnc(C(=O)OCC(=O)NC(C)C)cn1,0.0,-1.806,0.1411,0,0
CCCc1cc(=O)[nH]c(SCC)n1,0.0,-1.627,0.1642,0,0
CC(C)CNc1nc(N)[nH]c(=O)c1NC=O,0.0,-1.754,0.1476,0,0
CC(=NNc1nc(C)cc(=O)[nH]1)C(=O)O,0.0,-2.135,0.1058,0,0
Cc1c(C(=O)O)nc(C=CC(=O)O)[nH]c1=O,0.0,-1.815,0.14,0,0
Nc1nc(SCC(=O)O)[nH]c(=O)c1N,0.0,-1.885,0.1318,0,0
CCN(CC)C(=O)CSc1nc(O)cc(=O)n1CC,0.0,-1.664,0.1592,0,0
Nc1cc(=O)[nH]c(N)n1,0.0,-2.129,0.1063,0,0
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3CC2CN1C(=O)c1ccccc1,1.0,4.074,0.984,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3CC2CN1C(=O)c1ccccc1,1.0,4.133,0.9844,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(O)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.441,0.9688,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.883,0.98,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(OC)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,4.11,0.984,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.973,0.982,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(OC)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.953,0.981,1,1
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0,-1.864,0.1343,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12,0.0,-1.879,0.1324,0,0
CC(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(N(C)C)c4CC3CC12,0.0,-1.391,0.1993,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,0.0,-1.863,0.1343,0,0
CN(C)C1C(=O)C(C(=O)NCNC(CCCCN)C(=O)O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0,-1.994,0.1199,0,0
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,0.0,-1.65,0.161,0,0
CSc1c(-c2ccccc2)nc2ccccc2c1C(=O)O,0.0,-0.3152,0.4216,0,0
CSc1c(-c2ccccc2)nc2ccc(Cl)cc2c1C(=O)O,1.0,0.4067,0.6,0,0
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,-1.183,0.2344,0,0
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.0,-1.586,0.17,0,0
COc1cccc(-c2nc(NCCc3c[nH]c4ccc(OC)cc34)c3ccccc3n2)c1,1.0,3.3,0.9644,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4CN(C)C)nc4ccccc34)c2c1,0.0,0.1141,0.5283,0,0
COc1ccc2[nH]cc(CCNc3nc(-c4ccc(N(C)C)cc4)nc4ccccc34)c2c1,1.0,0.7866,0.687,0,0
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1,0.0,2.842,0.945,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(C#N)c4)nc4ccccc34)c2c1,1.0,3.762,0.977,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1,1.0,3.814,0.978,1,1
Cn1c(=O)n(CCC(=O)O)c2ccccc21,0.0,-1.903,0.1298,0,0
Cn1c(=O)n(C)c2cc(S(=O)(=O)O)ccc21,0.0,-1.778,0.1445,0,0
CCn1c(=O)[nH]c2ccccc21,0.0,-1.478,0.1858,0,0
CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21,0.0,-0.7344,0.3242,0,0
CCn1c(=O)n(CC)c2cc([N+](=O)[O-])ccc21,0.0,-1.362,0.2039,0,0
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(C(=O)N(C)C)cc4)n3)c2c1,0.0,2.502,0.9243,1,1
COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,1.0,2.227,0.903,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4C(F)(F)F)n3)c2c1,0.0,3.234,0.9624,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(N(C)C)cc4)n3)c2c1,0.0,-0.717,0.328,0,0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,0.886,0.708,0,0
CCCCC(=O)Nc1cc(C(=O)NCCc2ccccc2)ccc1Cl,1.0,3.008,0.9526,1,1
N#Cc1cccc(-c2nc3cnc(N4CCOCC4)nc3n(CC3CCCO3)c2=O)c1,0.0,0.2275,0.5566,0,0
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,0.287,0.5713,0,0
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,0.1583,0.5396,0,0
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,1.141,0.758,1,0
CS(=O)(=O)Nc1cccc(-c2cncnc2-n2ccnc2)c1,0.0,-1.074,0.2546,0,0
CN(C)C(=O)c1ccc(-c2cncnc2-n2ccnc2)cc1,0.0,-1.538,0.1768,0,0
CN(C)c1ccc(-c2cncnc2-n2ccnc2)cc1,0.0,-0.9595,0.277,0,0
COc1ccccc1-c1cncnc1-n1ccnc1,0.0,-1.278,0.2179,0,0
FC(F)(F)c1ccccc1-c1cncnc1-n1ccnc1,0.0,0.3477,0.586,0,0
N#Cc1cccc(-c2cncnc2-n2ccnc2)c1,0.0,0.9023,0.7114,0,0
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0,-1.98,0.1212,0,0
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,0.0,-1.789,0.1432,0,0
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,1.0,-0.547,0.3667,0,0
CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,1.0,-0.05066,0.4875,0,0
O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,0.0,-2.154,0.1039,0,0
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0.0,-2.441,0.0801,0,0
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,-2.377,0.08496,0,0
CN(CCCl)Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,-2.049,0.1142,0,0
Clc1cc(I)cc(Cl)c1NC1=NCCN1,0.0,-2.068,0.1123,0,0
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0.0,-0.1615,0.4597,0,0
CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,1.0,-1.875,0.1329,0,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.0,-1.717,0.1523,0,0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0,-0.853,0.2988,0,0
CCC(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)O,0.0,0.451,0.611,0,0
CCOc1ccc(-c2nnc3ccc(SC)nn23)cc1,0.0,0.744,0.678,0,0
COC(=O)CSc1ccc2nnc(-c3ccc(F)cc3)n2n1,1.0,0.5566,0.6357,0,0
CC(NC(=O)c1cc2ccccc2o1)C(=O)O,0.0,-1.63,0.164,0,0
CC(C)NCCC(O)c1cc2ccccc2o1,0.0,-2.11,0.1082,0,0
CCOC(=O)c1c(C(C)(C)C)oc2ccc(O)cc12,1.0,1.259,0.779,1,0
Cc1ccc(C=NNC(=O)Cn2nccc2C)o1,0.0,-1.482,0.185,0,0
Cc1cc(C)n(CC(=O)NN=Cc2ccc(C)o2)n1,0.0,-1.174,0.2362,0,0
Cc1cc(C)n(CC(=O)NN=Cc2ccco2)n1,0.0,-1.501,0.1824,0,0
Cc1ccnn1CC(=O)NN=Cc1ccco1,0.0,-1.53,0.1779,0,0
COc1ccc(C(=O)N2CCC3(CC2)CN(CC(C)C)C3)cc1,0.0,-1.916,0.1283,0,0
COc1ccc(C(=O)N2CCC3(CC2)CN(C(=O)NC(C)C)C3)cc1,0.0,-1.834,0.1378,0,0
CC(C)NC(=O)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,0.0,-1.039,0.2615,0,0
CC(C)CN1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,0.0,-1.835,0.1377,0,0
COc1ccc(N2CCN(C(=S)Nc3cc(C)ccc3C)CC2)cc1,0.0,1.482,0.8154,1,1
COc1ccc(N2CCN(C(=S)Nc3cc(C)cc(C)c3)CC2)cc1,0.0,1.5205,0.8203,1,1
CCc1ccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0.0,1.952,0.876,1,1
COC(=O)c1ccc(C(=O)OC)c(NC(=S)N2CCN(c3ccccc3)CC2)c1,1.0,1.277,0.7817,1,0
COc1ccccc1CNc1ccnc(-c2cccnc2)n1,0.0,-0.644,0.3442,0,0
Cc1cccc(CNc2ccnc(-c3cccnc3)n2)c1,0.0,-0.8325,0.3032,0,0
c1ccc(CNc2ccnc(-c3cccnc3)n2)cc1,0.0,-0.973,0.2742,0,0
COc1ccc(CNc2ccnc(-c3cccnc3)n2)c(OC)c1,0.0,-0.834,0.3027,0,0
CC(=O)Nc1ccc2c(c1)OCCO2,0.0,-1.072,0.255,0,0
CC(C)CON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-0.71,0.3296,0,0
CC(C)=CCCC(C)=CCON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,0.785,0.687,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-1.208,0.23,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,1.473,0.8135,1,1
CC12CCC3c4ccc(OP(=O)(O)O)cc4CCC3C1CCC2=O,0.0,-0.4927,0.3792,0,0
CC12CCC3c4ccc(OCC(=O)O)cc4CCC3C1CCC2=O,0.0,0.1582,0.5396,0,0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0.0,0.3027,0.575,0,0
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,0.0,0.652,0.657,0,0
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,0.0,0.9526,0.7217,0,0
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCc4ccccc4)c3n2)CC1,1.0,0.75,0.679,0,0
COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(CCc3ccccc3)c2=O)cc1,0.0,1.182,0.765,1,0
COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(CCc3ccccc3)c2=O)cc1,1.0,3.51,0.9707,1,1
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,1.0,3.46,0.9697,1,1
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,1.0,3.703,0.976,1,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1.0,3.459,0.9697,1,1
COc1cc(C=C(NC(=O)c2ccccc2Cl)C(=O)O)cc(OC)c1OC,0.0,1.775,0.855,1,1
COc1ccccc1C(=O)NC(=Cc1ccc(Br)cc1)C(=O)NCC(=O)O,1.0,-0.794,0.3113,0,0
COc1ccccc1C(=O)NC(=Cc1ccccc1)C(=O)NC(CCSC)C(=O)O,0.0,-0.2268,0.4436,0,0
O=C(Nc1cccc(F)c1)N1CCC2(CCCN(C(=O)c3ccco3)C2)C1,0.0,0.2357,0.5586,0,0
O=C(Nc1ccccc1)N1CCC2(CCCN(C(=O)c3ccco3)C2)C1,0.0,-0.5293,0.3708,0,0
N#Cc1cccc(NC(=O)N2CCC3(CCCN(C(=O)c4ccco4)C3)C2)c1,0.0,1.028,0.737,0,0
COc1ccc(NC(=O)N2CCC3(CCCN(C(=O)c4ccco4)C3)C2)cc1,0.0,-0.568,0.3616,0,0
O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0.0,2.146,0.895,1,1
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,0.0,1.972,0.8774,1,1
O=C(c1ccncc1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0.0,1.2705,0.7803,1,0
N#Cc1ccc(CN2CCC3(CC2)CCN(C(=O)c2ccncc2)CC3)cc1,0.0,1.685,0.8433,1,1
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)CC1,0.0,-1.116,0.2466,0,0
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,1.0,1.954,0.876,1,1
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCN(C)CC3)nc21,0.0,-0.8594,0.2976,0,0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,1.0,2.475,0.9224,1,1
COC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,1.448,0.8096,1,1
c1ccc(-c2cccc(N3CCC4(CCNCC4)CC3)c2)cc1,0.0,-1.572,0.1719,0,0
COCC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,0.921,0.715,0,0
CC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,-0.782,0.314,0,0
COc1ccccc1CNc1nc(-c2cccnc2)nc2ccccc12,1.0,0.4785,0.6177,0,0
Cc1cccc(CNc2nc(-c3cccnc3)nc3ccccc23)c1,0.0,0.3267,0.581,0,0
COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1,1.0,0.59,0.643,0,0
c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,0.0,-0.1233,0.4692,0,0
CS(=O)(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-1.146,0.2411,0,0
CC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-1.359,0.2043,0,0
COC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-0.6396,0.3455,0,0
COCC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-1.297,0.2147,0,0
c1csc(CN2CCC3(CCCNC3)C2)n1,0.0,-1.832,0.1381,0,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0.0,-1.776,0.1448,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(=O)c4cccn4C)CC3)C2)cc1,0.0,0.09796,0.5244,0,0
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-0.688,0.3347,0,0
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.1455,0.2413,0,0
COc1ccccc1CN1CCC2(CCCN(C(=O)c3cccn3C)C2)C1,0.0,-0.803,0.3093,0,0
Cn1cccc1C(=O)N1CCCC2(CCN(Cc3ccc(C#N)cc3)C2)C1,0.0,-0.615,0.3508,0,0
Cn1cccc1C(=O)N1CCCC2(CCN(Cc3ccccc3)C2)C1,0.0,-0.787,0.3127,0,0
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,0.0,0.2467,0.5615,0,0
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,0.0,-0.8506,0.2993,0,0
CCN1C(=O)C2CCC3C(=NOC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)CC(O)C(O)C3C2C1=O,0.0,-2.45,0.0795,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)CC(O)C(O)C3C2C1=O,0.0,-2.357,0.0865,0,0
CC(=O)OCC1OC(ON=C2CC(O)C(O)C3C2CCC2C(=O)N(C(C)(C)C)C(=O)C23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0,-2.31,0.0903,0,0
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)CC1,0.0,0.477,0.6167,0,0
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(N4CCN(C)CC4)nc32)cc1,0.0,0.6353,0.654,0,0
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(N4CCNCC4)nc32)cc1,0.0,1.681,0.843,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,0.0,2.02,0.883,1,1
Cc1nc2cnc(Nc3ccccc3)nc2n(Cc2cccs2)c1=O,0.0,1.216,0.771,1,0
Cc1ccc(-c2nn(CC(C)(C)C)c3ncnc(N)c23)cc1,0.0,1.46,0.8115,1,1
CC(C)(C)Cn1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,0.0,0.6035,0.6465,0,0
CC(C)C(N)c1nnc(SCc2ccc(Cl)cc2)o1,1.0,1.198,0.768,1,0
NCCCCCc1nnc(SCc2ccc(Cl)c(Cl)c2)o1,1.0,0.5117,0.625,0,0
CN(C)CCCn1c2ccccc2c2cnccc21,0.0,-1.827,0.1385,0,0
CCn1c2ccccc2c2cnc(N=CN(C)C)c(C#N)c21,1.0,2.39,0.916,1,1
COc1ccc(OC2C=CC(c3ccccc3)OC2CON=C(C)C)cc1,0.0,1.878,0.867,1,1
CCCNC(=O)OCC1OC(c2ccccc2)C=CC1Oc1ccc(OC)cc1,0.0,1.876,0.867,1,1
CCON=C1C(C)(C)C(C)(C)C(C)(C)C1(C)C,0.0,1.829,0.862,1,1
N=C1CCCC1C(=S)SCCC(N)=O,0.0,-2.467,0.07825,0,0
N#CCCSC(=S)C1CCCC1=N,0.0,-0.984,0.272,0,0
CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1,1.0,2.56,0.928,1,1
COc1ccc(C)cc1NC(=O)CSc1nnc(-c2ccc(OC)c(OC)c2)n1N,0.0,2.914,0.948,1,1
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,0.0,3.012,0.9536,1,1
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2)cc1OC,0.0,2.947,0.9497,1,1
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,2.867,0.9463,1,1
COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,2.32,0.91,1,1
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,0.0,2.91,0.948,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,4.914,0.992,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,4.83,0.992,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,4.707,0.991,1,1
O=C(c1csnn1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0.0,-1.262,0.2207,0,0
COc1ccccc1CN1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,0.0,-1.21,0.2299,0,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,-2.006,0.1185,0,0
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,0.0,-1.745,0.1487,0,0
O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,0.0,-1.18,0.2351,0,0
O=C(O)C(Cc1ccc(O)c([N+](=O)[O-])c1)N1C(=O)c2ccccc2C1=O,0.0,-1.717,0.1523,0,0
Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(C3CC3)c2=O)c2ccccc21,0.0,1.915,0.8716,1,1
Cn1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)c2ccccc21,0.0,2.287,0.9077,1,1
COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,0.0,2.135,0.8945,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,0.0,1.199,0.768,1,0
Cc1nc2cnc(Nc3ccccc3)nc2n(C2CC2)c1=O,0.0,1.017,0.7344,0,0
Cc1ccccc1-c1cc(-c2ccccc2O)on1,1.0,2.086,0.8896,1,1
CC(C)=NOCc1cccc(-c2cc(-c3ccccc3)no2)c1,1.0,1.291,0.784,1,0
CC(C)=NOCc1ccc(-c2cc(-c3ccccc3)no2)cc1,0.0,1.234,0.7744,1,0
CCOC(=O)c1cc(C(=O)OCC)cc(-n2cc(O)c(C(=O)OCC)n2)c1,0.0,1.338,0.792,1,1
CC(=O)Nc1c(C)nn(-c2ccc(C)c(C)c2)c1C,0.0,1.204,0.7695,1,0
Cc1ccc(CNCC(O)(c2ccc(F)cc2)c2ccc(F)cc2)cc1,1.0,-1.033,0.2625,0,0
COc1ccccc1CNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0,-0.1234,0.4688,0,0
COCC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.163,0.2382,0,0
CC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.367,0.2031,0,0
CS(=O)(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-0.7363,0.3237,0,0
CC(=O)NCCNc1ncnc2ccc(-c3ccoc3)cc12,0.0,-1.443,0.191,0,0
COCCNc1ncnc2ccc(-c3ccoc3)cc12,0.0,-1.037,0.2617,0,0
CN(C)c1ncnc2ccc(-c3ccoc3)cc12,0.0,-2.324,0.0891,0,0
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,-0.226,0.4436,0,0
C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,-0.1277,0.468,0,0
Cc1cccc(NC(=S)NNC(=O)CCn2cc(C)cn2)c1,0.0,2.197,0.9,1,1
Cc1cnn(CCC(=O)NNC(=S)Nc2ccc(F)cc2)c1,0.0,2.762,0.9404,1,1
CCOc1ccc(NC(=O)c2nnn(CC(=O)Nc3ccccc3OC)c2N)cc1,1.0,1.609,0.833,1,1
COc1ccc(C=C(C(=O)Nc2ccccc2C(=O)NC(C)C)c2ccccc2)cc1,1.0,3.217,0.9614,1,1
Cc1ccccc1NC(=O)C(=Cc1ccccc1)c1ccccc1,1.0,2.63,0.9326,1,1
Cc1ccc(C)c(NC(=O)c2ncn[nH]2)c1,0.0,-0.6997,0.3318,0,0
COc1ccccc1CN1CCC2(CCCN(C(=O)Oc3ccccc3)C2)C1,0.0,-1.321,0.2106,0,0
N#Cc1ccc(CN2CCC3(CCCN(C(=O)Oc4ccccc4)C3)C2)cc1,0.0,2.373,0.915,1,1
O=C(Oc1ccccc1)N1CCCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0.0,0.7134,0.671,0,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccccc1,1.0,1.936,0.8735,1,1
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0,2.646,0.9336,1,1
CC1(C)C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)C3(Cc3ccc(C(F)(F)F)cc3)C=C21,0.0,2.955,0.9507,1,1
CCOC(=O)c1c(C)nc2c(c1-c1ccccc1)C(=O)CCC2,1.0,3.426,0.9688,1,1
