Drug,y_true,y_pred,error
CN(C)S(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,0.7525941,0.2983,0.45425427
COCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,0.46398708,0.01052,0.45346615
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cccc(Cl)c1,0.9799814,0.5283,0.4516611
NS(=O)(=O)c1cccc2c1c([N+](=O)[O-])cc1nc(O)c(O)nc12,-1.6699557,-2.12,0.4491849
CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(Cl)cc3)c(CC(=O)O)n2C1,0.7001201,0.2534,0.44670212
CC(Nc1ncc(F)c(Nc2cc(C3CC3)[nH]n2)n1)c1ncc(F)cn1,0.17538005,0.622,0.44669026
COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)CC3CCCC3)cc21,-0.585493,-0.1404,0.44511217
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1CC(N)=O,0.3240564,0.767,0.44303346
NC1=NC(c2ccc(Cl)c(Cl)c2)CC(=O)N1,-0.70793235,-1.15,0.44245827
CC(C)Cn1c(=O)[nH]c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,0.6389004,1.081,0.4421543
CCC(c1nc2snc(C)c2c(=O)n1Cc1ccccc1)N(CCCN)C(=O)c1ccc(C)cc1,-0.57674736,-0.1349,0.44185966
NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,-0.30563164,-0.745,0.43948555
CCCNC(=O)c1nnc2c(-c3ncccn3)c(F)ccc2c1N,-0.17444664,0.2507,0.42517906
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1F,1.3822821,0.9624,0.4198798
CN(C)CC(O)COc1ccc(Nc2nccc(Nc3cc(Cl)ccc3Cl)n2)cc1,0.55144376,0.9644,0.4129117
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,1.5746868,1.166,0.40867114
CCOc1ccc2ccc(=O)oc2c1,-0.060752966,0.3464,0.4071885
CC(C)NNC(=O)c1ccncc1,-1.6961927,-2.1,0.40341663
Clc1ccccc1CNCC1CCC(CNCc2ccccc2Cl)CC1,0.41151306,0.00812,0.40339538
O=c1c(-c2ccc3c(c2)OCO3)coc2cc(O)cc(O)c12,1.0761838,0.689,0.38721895
NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N1CCOCC1,-0.025770295,-0.412,0.38633907
c1ccc2c(c1)nnn2-c1ccncc1,-0.506782,-0.12244,0.38434547
Cc1cc(Nc2nc(NCc3ccccn3)ncc2Br)n[nH]1,0.46398708,0.847,0.3831809
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cc(Cl)cc(Cl)c1,0.9537444,0.582,0.37171316
Cc1ccc(S(=O)(=O)N2N=Cc3ccccc3B2O)cc1,-1.9410714,-2.307,0.36556923
CNc1nc2ccccc2n1Cc1sc2c(c1C(=O)N1CCC(O)C1)c(=O)n(C)c(=O)n2CC(C)C,-0.57674736,-0.2126,0.36410087
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2CCC(=O)O)c(C)c1,-1.320129,-0.958,0.36212122
Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,0.7963224,0.4404,0.35589272
Cc1cc(Cl)ccc1OC1CCN(CC(O)CNC(=O)c2c[nH]c(=O)c3c(F)cccc23)CC1,0.6389004,0.994,0.35524023
CC(C)Cn1c(=O)n(C)c(=O)c2c(SC3CCCCC3)c(Cc3ccccc3C(F)(F)F)sc21,1.6359065,1.281,0.35465646
CCCSc1c(C(=O)NC2CCCCC2)cnn1C1CCC(C(=O)O)CC1,-0.769152,-1.123,0.3538949
N#CC1CCCN1C(=O)CNCCNc1ccc(Cl)cn1,-1.1189787,-0.769,0.34993577
Cc1nc(CS(=O)(=O)c2ccc(Cl)cc2)cc(N2CCOCC2)n1,-0.41057965,-0.06573,0.3448448
CC(=O)Nc1ccccn1,-1.5475163,-1.888,0.34017897
CC(CNS(=O)(=O)C(C)C)c1ccc(-c2ccc(C#N)cc2)cc1,1.0761838,0.737,0.3393674
Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,1.0149641,1.351,0.33562183
CNC(=O)c1cccc(NC(=O)Nc2cccc(C#N)c2)c1CN1CCC(Cc2ccc(F)cc2)CC1,1.4872302,1.155,0.33195674
O=C(O)COc1cccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)c1,-0.24441198,0.08734,0.33175328
O=C(NS(=O)(=O)Cc1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-0.121972635,0.2064,0.32839352
CCNC(=O)c1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,-0.6991867,-1.027,0.32815707
COc1cc2ncnc(Nc3ccc(F)c(Cl)c3)c2cc1OCCCN1CCCC1,0.7525941,1.078,0.3255309
O=C(COCc1ccccc1)Nc1ccc2c(c1)C(=O)C(=O)c1ccccc1-2,0.8225594,1.145,0.32197183
Cc1ncc(-c2ccnc(Nc3ccc(N4CCOCC4)cc3)n2)n1C(C)C,0.5339524,0.852,0.31809837
COc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,0.7525941,0.4346,0.3180238
O=C(O)CCc1ccc(NCc2cccc(Oc3ccccc3)c2)cc1,-0.14820963,-0.4592,0.31101888
Nc1ccccc1NC(=O)c1ccc(C2CCN(Cc3ccc(C(=O)NC4CC4)cc3)CC2)cc1,0.035449374,0.3447,0.30927718
CCCC(=O)Nc1ccc(Cl)c(-c2nc3ncccc3o2)c1,0.9624901,0.6543,0.3081932
N#Cc1nc(NC2CCOC2)c(N)c(N2CCOCC2)n1,-0.585493,-0.8887,0.30317885
O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,1.1636405,0.8613,0.30231237
O=C(Nc1ccccc1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,1.2248601,0.923,0.3020085
CC1CCCN1CCc1cc2cc(-c3ccc(C#N)cc3)ccc2o1,1.0849295,0.784,0.30074978
Cc1ncc(-c2nc(Nc3ccc(N4CCOCC4)cc3)ncc2F)n1C(C)C,0.64764607,0.947,0.29913127
O=C(Nc1ccc(N2CCOCC2)nc1)c1nnc(Nc2cccc(OCc3ccccn3)c2)o1,0.7263571,1.024,0.29805696
Nc1ncc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,0.86628777,1.164,0.29777473
O=C(O)c1ccc(N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,0.035449374,0.3328,0.2973143
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Br)cc1,0.8225594,0.5283,0.2942391
CC(C)c1nc2ccccc2n1-c1nc(N2CCOCC2)c2nc(OC3CN(C4CCS(=O)(=O)CC4)C3)n(C)c2n1,0.55144376,0.2576,0.2938754
Cc1ccc(C(=O)NC(C)C)cc1-n1cnc2ccc(N3CCN(C)CC3)cc2c1=O,-0.62047565,-0.3271,0.2933272
Cc1ccc(-n2c(C)cc(C(=O)NS(=O)(=O)c3ccc(C)cc3)c2C)cc1,0.20161705,0.491,0.28934973
O=c1cc(O)oc2c1c(=O)n(-c1ccccc1)c1ccccc21,-1.1452157,-0.856,0.28925872
O=c1[nH]n(Cc2cc3ccccc3s2)c(=O)c2c(=O)c3ccc(Cl)cc3[nH]c12,-0.2356663,-0.51,0.27409932
Cn1c(CN2CCN(c3cccc(Cl)c3)CC2)nc2ccccc21,1.2948254,1.022,0.2723645
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)N2CCN(S(=O)(=O)C(F)(F)F)CC2)CC1,0.5164611,0.2467,0.26975697
CCN(CC)c1ccc2cc(C(C)=O)c(=O)oc2c1,-0.2356663,0.03235,0.26801494
Cc1ccc(NC(=O)N2CCN(CC3CCCN(C4CC4)C3)CC2)cc1Cl,0.9624901,0.702,0.26034164
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc(-c4ccccc4)cs3)CC2)CC1,1.0761838,0.8174,0.25880098
CCN(C(=O)c1ccc(-c2ccc(Cl)cc2)o1)c1ccc(N2CCNCC2)cc1,0.90127045,1.152,0.2510733
O=c1ccoc2ccccc12,-0.7604063,-0.5103,0.2501524
CSc1ncccc1C(=O)NCCc1ccc(Cl)cc1,0.9100161,0.663,0.24693018
N#CCNC(=O)C1CCCCC1C(=O)N1CCc2ccccc2C1,-0.3143773,-0.561,0.24665785
COc1cc(N2CC3COCC(C2)N3)ccc1Nc1ncc(Cl)c(-c2cnc3ccccn23)n1,0.6389004,0.8853,0.2463535
Cc1onc(CO)c1C(=O)Nc1nccs1,-0.64671266,-0.89,0.24342406
O=C(C1CCN(c2nnc(-n3cccc3)s2)CC1)N1CCc2ccccc2C1,1.2510971,1.009,0.24230802
Nc1ncnc2sc(-c3c(-c4ccccc4)ncn3Cc3ccccc3N3CCOCC3)nc12,1.1461492,0.9053,0.24087572
CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CCC(c2ccccc2)c2ccc(NC(=O)Cc3ccccc3)cc2)CC1,1.1723862,0.9395,0.23293304
O=c1[nH]nc2cc(CO)c3ccc(-c4ccc[nH]4)cc3n12,-0.06949863,-0.3013,0.2317709
CC1=NC(C)(c2cccc(-c3cccnc3)c2)N=C1N,-0.49803632,-0.7275,0.22950274
O=C(Nc1cccc(Cl)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1,0.41151306,0.6406,0.22911194
Cc1cc(C)n(-c2cccc(Cl)c2C#N)n1,0.6389004,0.4143,0.22459376
CC(C)(C)OC(=O)N1CCN(c2ccc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,0.81381375,1.035,0.2213425
O=C(O)C(c1ccccc1)N1CCC(N2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,-0.034515962,0.1854,0.21994077
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.77883106,0.562,0.21681935
Nc1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)cn1,1.0237098,0.81,0.21365118
CS(=O)(=O)c1ccc2c(C(=O)NCC(O)CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)c[nH]c(=O)c2c1,0.31531072,0.10223,0.21307683
O=C(O)c1ccc2c(c1)nc(Nc1cccc(Cl)c1)c1ccncc12,-0.8566087,-0.646,0.2106126
Nc1cc2n[nH]c(=O)n2c2cc(-c3ccsc3)ccc12,0.7963224,0.586,0.2103849
Cc1ncc(-c2ccnc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)n2)n1C(C)C,-0.14820963,-0.357,0.20872396
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2c(F)cccc12,0.77008545,0.9775,0.20745361
CCOc1ccc(-n2c(C(C)N(Cc3cccnc3)C(=O)Cc3ccc(C(F)(F)F)cc3)nc3ccccc3c2=O)cc1,1.7321088,1.533,0.1989057
CC(C)Oc1cc(Nc2nc(NC(C)c3ccc(F)cn3)nc(OC(CO)CO)c2Cl)n[nH]1,0.43775007,0.636,0.1984804
CC(NC1=CC(=O)NCC1)c1ccc(Nc2ncc3cc(-c4ccncc4)ccc3n2)cc1,0.65639174,0.854,0.19761217
OCCC1(c2cc3ccccc3o2)CCCNC1,-1.9323257,-1.735,0.19697416
CC(C)C(NC(=O)Cn1c(C2CCCCC2)ncc(NC(=O)OCc2ccccc2)c1=O)C(=O)C(F)(F)F,0.52520674,0.722,0.19696122
CC(=O)c1noc(C)c1C(=O)Nc1nccs1,-0.28814033,-0.4836,0.19550225
Cc1nsc(C)c1CCC1CCN(S(=O)(=O)CC2(N(O)C=O)CCOCC2)CC1,-0.6729497,-0.8667,0.19374955
O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,0.41151306,0.605,0.19346741
CCCc1c(OCCCSc2ccc(CC(=O)O)cc2Cl)ccc(C(=O)CC)c1O,1.1374035,0.9507,0.1867199
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1cccc(C(F)(F)F)c1,0.74384844,0.561,0.18281329
Cn1cnc(-c2ccccc2)c1C=Cc1ccnc(N)n1,0.2978194,0.1156,0.18221882
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CCCC1C(N)=O,1.1461492,0.965,0.18130541
CC(C)C(NC(=O)Cn1c(-c2ccccc2)ccc(NC(=O)NCc2ccncc2)c1=O)C(=O)C(F)(F)F,-0.09573563,-0.2751,0.17941085
Oc1cccc2nc(-c3ccccc3)cc(O)c12,0.9624901,0.7856,0.17684555
CC(NC1=NC(=O)C(C)(C(F)(F)F)S1)c1ccccc1F,0.7263571,0.556,0.17020476
Cc1ccc(NC(=O)c2cccc(N(C)C)c2)cc1C(=O)Nc1cccnc1,0.64764607,0.4795,0.16815388
COc1ccc(OC)c(CNC(=O)c2cccnc2Oc2ccccc2)c1,1.0936751,0.9272,0.16642904
O=C(c1ccc(F)cc1)C1CCN(C(=O)N2CCOCC2)CC1,-0.57674736,-0.7427,0.16592842
CCOC1OC(=O)CC1NC(=O)C1CCCN2C(=O)CCC(NC(=O)c3nccc4ccccc34)C(=O)N12,-0.97030234,-1.136,0.16543984
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccccc1,0.7001201,0.865,0.16511428
NC(=O)c1c(OCc2c(F)cc(Br)cc2F)nsc1NC(=O)NCCCCN1CCCC1,0.20161705,0.03915,0.162463
N#CC1(NC(=O)C2CCCCC2C(=O)N2CCN(c3nc4ccncc4s3)CC2)CC1,-0.585493,-0.4255,0.15995592
Cc1c(-c2ccccc2)oc2c(C(=O)OCCN3CCCCC3)cccc2c1=O,1.0062184,1.166,0.15979719
CN(C)CCCn1c2c(c3ccccc31)CCCCCC2,0.6039177,0.4448,0.1590935
COc1ccc2c(Oc3ccc(CC(=O)Nc4n[nH]c(C)c4C)c(OC)c3)ccnc2c1,1.3210624,1.162,0.15895307
NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,-0.2356663,-0.3943,0.1586208
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,-1.6174817,-1.46,0.15752077
COc1cc2ncnc(Nc3cccc(Cl)c3F)c2cc1CN1CC(OC)CC1C(N)=O,0.71761143,0.875,0.15738857
COc1ccc(-n2sc3ccccc3c2=O)cc1,0.65639174,0.8135,0.15708482
Cc1nc(CS(=O)(=O)c2ccccc2)cc(N2CCOCC2)n1,-1.0490134,-0.893,0.15594697
CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CCC3)c(Cc3ccccc3C(F)(F)F)sc21,1.0412011,1.189,0.14825201
COc1cc(Nc2nccc(Oc3cnc4ccccc4c3)n2)cc(OC)c1OC,0.99747276,1.142,0.1441288
N#CCc1c[nH]c2ccc(OCc3ccccc3)cc12,1.2598428,1.12,0.13972557
Cc1ccc(CN2C(=O)CCSc3ccc(Cl)cc32)cc1,1.2510971,1.113,0.13781583
O=C(Nc1ccc(Cl)c(Cl)c1)N1CCN(CC2CCCN(C3CC3)C2)CC1,1.1374035,1.001,0.13642693
CCOC(=O)c1coc2ccccc2c1=O,-0.40183398,-0.268,0.13376758
C#CCN(c1ccnc(Nc2ccc(OCC(O)CN(C)C)cc2)n1)c1cc(Cl)ccc1Cl,0.81381375,0.945,0.13101047
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)ccc(F)c2N3)cc1,-1.2326723,-1.104,0.12915671
Cc1ccc(S(=O)(=O)Nc2c(C(=O)NC(C)C(C)(C)C)c(C)nn2C2CCOC2)cc1,-1.3026377,-1.432,0.12900293
CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc(N)c3)n2)CC1,-0.80413467,-0.6807,0.123470604
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC21CCC(=O)O1,0.81381375,0.691,0.12289578
N#CC1=C2C(=NC1=O)c1cccc3c(N4CCSCC4)ccc2c13,0.8313051,0.709,0.12232071
Cc1ncc(CO)c(CO)c1O,-2.4920485,-2.371,0.12095475
COc1c(C#N)cc2ccccc2c1C(=O)N(C)CC(CCN1CCC(c2ccc(O)cc2[S+](C)O)CC1)c1ccc(Cl)c(Cl)c1,1.0761838,0.957,0.119152546
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2ccccc12,1.0062184,0.887,0.1190114
O=C(NCc1ccccc1Cl)c1cccnc1Oc1ccccc1,1.2336057,1.352,0.11795676
COc1cc2c(ccc(=O)n2CCN2CCC(NCc3cc4c(cn3)OCCO4)CC2)cn1,-1.3900944,-1.272,0.11763346
Cn1c(CN2CCN(c3ccc(Cl)cc3)CC2)nc2ccccc21,1.1111665,0.995,0.11604929
CCS(=O)(=O)c1ccc(-c2cc(C(F)(F)F)ccc2OCC(N)=O)c(C)c1,0.43775007,0.553,0.115472585
O=C(Nc1c(Cl)cncc1Cl)c1ccc(OC(F)F)c(OCC2CC2)c1,1.4697388,1.3545,0.11524665
CC(=O)N1CCN(CCOc2ccc(C3CCN(c4ccc5nnc(C(F)(F)F)n5n4)CC3)cc2)CC1,0.81381375,0.926,0.111967504
N#Cc1cc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)ccc1F,0.38527608,0.4949,0.10959697
N#Cc1ccc(S(=O)(=O)NCC(c2ccccc2)N2CCCCCC2)cc1,0.5164611,0.4077,0.10874623
Fc1cccc(-c2cncc(CNCC3CC3)n2)c1F,-0.3930883,-0.2893,0.10378167
Cc1c(Cl)ccc(OC2CCN(CC(O)CNC(=O)c3c[nH]c(=O)c4cc(S(C)(=O)=O)ccc34)CC2)c1Cl,0.49022406,0.3894,0.10081977
O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(CN2CC3CNCC(C2)O3)ccc1Cl,-0.6292213,-0.5327,0.09650648
Nc1ncnc2c1ncn2C1OC(CSCCCNC(=O)NCc2ccccc2)C(O)C1O,-1.1976897,-1.294,0.09625566
CC(=O)NC1CN(c2ccc(Nc3ncc(F)c(-c4cnc(C)n4C(C)C)n3)cc2)C1,0.4290044,0.3337,0.09526417
COc1ccnc(CSc2nc3ccccc3[nH]2)c1,0.5426981,0.637,0.094508946
CONC(=O)c1cnc(N2CCC(NC(=O)c3[nH]c(C)c(Cl)c3Cl)CC2)s1,0.7263571,0.6353,0.091103196
CC1=C(C2=C(C)C(=O)c3c(cc(O)c(O)c3Cc3ccccc3)C2=O)C(=O)c2cc(O)c(O)c(Cc3ccccc3)c2C1=O,0.4027674,0.493,0.09015253
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1ccc(F)cc1,0.81381375,0.728,0.0857864
COc1ccc(CC(C)(C)NCC(O)c2cc(O)cc3c2OCC(=O)N3)cc1,-1.293892,-1.214,0.08002484
CCOC(=O)c1cc2ccc(O)cc2oc1=O,-0.93531966,-0.8564,0.07887435
CN(C)CCCNS(=O)(=O)c1ccc(Nc2nccc(-c3cnc4cccnn34)n2)cc1,-0.7604063,-0.682,0.07827741
O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(F)c(F)c1,0.49896973,0.4287,0.070258796
Cc1nc(-c2ccccn2)nc(N2CCCC2)c1Cl,0.81381375,0.748,0.06576687
c1ccc(-c2cc(NCCCCNc3cc(-c4ccccc4)nc4ccccc34)c3ccccc3n2)cc1,1.2073687,1.145,0.06283748
O=S(=O)(Nc1ncc(Cl)s1)c1cc(F)c(Oc2ccc(F)cc2-c2cn[nH]c2)cc1F,0.3765304,0.3152,0.061344862
CCN1CCOC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,-0.14820963,-0.0881,0.0601359
N#Cc1ccc(C(=O)N2CCC3(CC2)N=C(N)c2c(F)cccc2N3)cc1,-1.4075857,-1.464,0.056281447
CC(C)(C)OC(=O)N1CCN(c2cnc(OCc3ccc(S(C)(=O)=O)cc3)cn2)CC1,0.9887271,0.936,0.052691936
NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,-1.634973,-1.687,0.05155039
COc1ccc(Oc2ncccc2C(=O)NCc2ccccc2Cl)cc1,1.1548948,1.105,0.04942608
O=C1C(=O)N(Cc2ccc(Cl)cc2)c2ccccc21,0.7263571,0.7754,0.049033523
Oc1ccc(-c2ccc3cc(O)ccc3n2)cc1,0.7263571,0.6787,0.047646165
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,1.1024208,1.144,0.04113388
O=C(Nc1cccc(O)c1)c1ccc(OCCCN2CCCC2)cc1OCc1cccc(F)c1,0.77008545,0.73,0.040104985
Cn1c(SCc2c(Cl)cccc2Cl)nnc1-c1ccc2nonc2c1,0.94499874,0.906,0.039237022
CCOC(=O)c1ccc(OCCC2CN(c3ccc(C)nn3)C2)cc1,0.8313051,0.793,0.038336337
Cc1ncc(-c2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2F)n1C(C)C,0.19287139,0.2294,0.036498725
Cc1cc(Cl)ccc1OC1CCN(CC(O)CNC(=O)c2c[nH]c(=O)c3cc(S(C)(=O)=O)ccc23)CC1,0.13165171,0.166,0.03436391
CC(C)CC(NC(c1ccc(-c2ccc(S(C)(=O)=O)cc2)cc1)C(F)(F)F)C(=O)NCC#N,0.8487964,0.816,0.03287846
O=C(O)c1ccccc1N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,0.49022406,0.4575,0.032704532
CNC(=O)C1CCCN1Cc1cc2c(Nc3cccc(Cl)c3F)ncnc2cc1OC,1.2073687,1.237,0.029935956
CC1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)C(C)CN1Cc1ccc(F)cc1,1.1636405,1.135,0.028874874
O=C(NCC(O)CN1CCC(Oc2ccc(Cl)c(Cl)c2)CC1)c1c[nH]c(=O)c2cc(S(=O)(=O)NCCO)ccc12,-0.18319231,-0.212,0.02884382
CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(N)=N3)c2)c1,0.90127045,0.8774,0.023829043
Nc1ncc(-c2ccc(F)cc2)[nH]1,-0.769152,-0.748,0.02110511
NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,0.46398708,0.446,0.01794216
CC1CCN(C(=O)c2scc3c2OCCO3)CC1,-0.008278961,-0.02614,0.017859343
CSCc1cc(N2CCOCC2)nc(-c2ccccc2)n1,0.86628777,0.8813,0.015059888
O=S(=O)(CCCOCCc1cc2ccccc2o1)CCNCCc1ccc(O)c2nc(O)sc12,0.5164611,0.53,0.013324082
N#Cc1ccc(Nc2nccc(NC3CC3)n2)cc1,0.64764607,0.6353,0.012392163
O=C(NC1CN2CCC1CC2)c1ccc(-c2ccccc2)s1,-0.32312298,-0.3115,0.011599541
CC(=O)NCC1CN(c2ccc(-n3cnc(C#N)c3)c(F)c2)C(=O)O1,-0.664204,-0.6543,0.009907126
NC(=O)c1cccc(OC2CC3CCC(C2)N3CC2CCCCC2)c1,-0.6292213,-0.621,0.00812757
Clc1ccc2c(c1Nc1ccnc(Nc3cc(N4CCOCC4)cc(N4CCOCC4)c3)n1)OCO2,0.8575421,0.865,0.0076922774
Cn1sc(=O)c2cc(S(N)(=O)=O)ccc21,-1.7224298,-1.715,0.0075860023
Cc1cc(C(C)Nc2ccccc2)c2nc(N3CCOCC3)cc(=O)n2c1,1.1636405,1.158,0.005437374
COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)OC3CCCC3)cc21,-0.41057965,-0.4133,0.0027504265
