Drug,y_true,logit,prob,pred_mcc,pred_prev
CN(C)Cc1ccccc1-c1cncnc1NCc1cccs1,0.0,-2.225,0.09753,0,0
CS(=O)(=O)Nc1cccc(-c2cncnc2NCc2cccs2)c1,1.0,-1.302,0.2139,0,0
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1cccc(Cl)c1,0.0,-1.081,0.2534,0,0
COc1ccc(CCNCC(O)c2ccc(O)cc2)cc1OC,0.0,-2.598,0.0693,0,0
CC(Cc1ccc(C=O)cc1)NCC(O)c1ccc(O)c(NCO)c1,0.0,-1.708,0.1534,0,0
COc1ccc(CC(C)NCC(O)c2ccc(O)c(NC=O)c2)cc1,0.0,-0.588,0.357,0,0
CCC1(CCSC(=N)N)C(=O)NC(=O)NC1=O,0.0,-1.872,0.1333,0,0
CC(C)CCC1(CCN)C(=O)NC(=O)NC1=O,0.0,-1.728,0.151,0,0
CCNCCC1(CC)C(=O)NC(=O)NC1=O,0.0,-1.611,0.1665,0,0
CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,0.0,-1.629,0.164,0,0
CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,0.0,-1.89,0.1312,0,0
CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,0.0,-1.619,0.1654,0,0
Clc1cnccn1,0.0,-1.714,0.1527,0,0
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0.0,-1.837,0.1375,0,0
Cc1cnc(C(=O)OCC(=O)N(C(C)C)C(C)C)cn1,0.0,-1.337,0.2081,0,0
Cc1cnc(C(=O)OCC(=O)NC(C)C)cn1,0.0,-1.516,0.1802,0,0
CCCc1cc(=O)[nH]c(SCC)n1,0.0,-1.852,0.1356,0,0
CC(C)CNc1nc(N)[nH]c(=O)c1NC=O,0.0,-1.556,0.1743,0,0
CC(=NNc1nc(C)cc(=O)[nH]1)C(=O)O,0.0,-1.771,0.1454,0,0
Cc1c(C(=O)O)nc(C=CC(=O)O)[nH]c1=O,0.0,-1.845,0.1365,0,0
Nc1nc(SCC(=O)O)[nH]c(=O)c1N,0.0,-1.85,0.136,0,0
CCN(CC)C(=O)CSc1nc(O)cc(=O)n1CC,0.0,-2.29,0.09204,0,0
Nc1cc(=O)[nH]c(N)n1,0.0,-1.846,0.1364,0,0
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.06,0.955,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.145,0.959,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(O)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,2.79,0.942,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.059,0.955,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(OC)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.145,0.959,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.03,0.9536,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(OC)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.062,0.955,1,1
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0,-1.73,0.1505,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(O)C3CC12,0.0,-1.747,0.1484,0,0
CC(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(N(C)C)c4CC3CC12,0.0,-1.233,0.2256,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,0.0,-1.747,0.1484,0,0
CN(C)C1C(=O)C(C(=O)NCNC(CCCCN)C(=O)O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0,-1.852,0.1356,0,0
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,0.0,-1.597,0.1685,0,0
CSc1c(-c2ccccc2)nc2ccccc2c1C(=O)O,0.0,0.3364,0.583,0,0
CSc1c(-c2ccccc2)nc2ccc(Cl)cc2c1C(=O)O,1.0,0.4111,0.601,1,0
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,0.0,-2.078,0.1113,0,0
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,0.0,-1.8545,0.1354,0,0
COc1cccc(-c2nc(NCCc3c[nH]c4ccc(OC)cc34)c3ccccc3n2)c1,1.0,1.7295,0.849,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4CN(C)C)nc4ccccc34)c2c1,0.0,1.328,0.7905,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4ccc(N(C)C)cc4)nc4ccccc34)c2c1,1.0,0.881,0.707,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1,0.0,1.522,0.8213,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(C#N)c4)nc4ccccc34)c2c1,1.0,2.008,0.8813,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1,1.0,1.647,0.839,1,1
Cn1c(=O)n(CCC(=O)O)c2ccccc21,0.0,-1.3955,0.1986,0,0
Cn1c(=O)n(C)c2cc(S(=O)(=O)O)ccc21,0.0,-2.203,0.0994,0,0
CCn1c(=O)[nH]c2ccccc21,0.0,-1.237,0.225,0,0
CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21,0.0,-0.156,0.4612,0,0
CCn1c(=O)n(CC)c2cc([N+](=O)[O-])ccc21,0.0,-1.609,0.1666,0,0
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(C(=O)N(C)C)cc4)n3)c2c1,0.0,-0.9556,0.2778,0,0
COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,1.0,-1.28,0.2175,0,0
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4C(F)(F)F)n3)c2c1,0.0,0.404,0.5996,1,0
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(N(C)C)cc4)n3)c2c1,0.0,-1.092,0.2512,0,0
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,0.5986,0.645,1,0
CCCCC(=O)Nc1cc(C(=O)NCCc2ccccc2)ccc1Cl,1.0,2.74,0.9395,1,1
N#Cc1cccc(-c2nc3cnc(N4CCOCC4)nc3n(CC3CCCO3)c2=O)c1,0.0,-1.586,0.17,0,0
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,-1.782,0.144,0,0
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,-1.155,0.2395,0,0
O=c1c(-c2ccccc2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,-1.519,0.1797,0,0
CS(=O)(=O)Nc1cccc(-c2cncnc2-n2ccnc2)c1,0.0,-0.923,0.2844,0,0
CN(C)C(=O)c1ccc(-c2cncnc2-n2ccnc2)cc1,0.0,-1.802,0.1417,0,0
CN(C)c1ccc(-c2cncnc2-n2ccnc2)cc1,0.0,-1.592,0.1691,0,0
COc1ccccc1-c1cncnc1-n1ccnc1,0.0,-1.813,0.1401,0,0
FC(F)(F)c1ccccc1-c1cncnc1-n1ccnc1,0.0,-2.021,0.117,0,0
N#Cc1cccc(-c2cncnc2-n2ccnc2)c1,0.0,-1.613,0.1661,0,0
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0,-1.829,0.1384,0,0
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,0.0,-1.756,0.1473,0,0
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,1.0,-1.646,0.1616,0,0
CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,1.0,-1.126,0.2448,0,0
O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,0.0,-1.821,0.1393,0,0
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0.0,-2.072,0.1119,0,0
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,0.762,0.6816,1,1
CN(CCCl)Cc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,-0.8955,0.29,0,0
Clc1cc(I)cc(Cl)c1NC1=NCCN1,0.0,2.582,0.93,1,1
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,0.0,-0.9844,0.272,0,0
CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,1.0,-1.262,0.2207,0,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.0,-0.745,0.3218,0,0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0,1.64,0.8374,1,1
CCC(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)O,0.0,0.347,0.586,0,0
CCOc1ccc(-c2nnc3ccc(SC)nn23)cc1,0.0,-0.3013,0.4253,0,0
COC(=O)CSc1ccc2nnc(-c3ccc(F)cc3)n2n1,1.0,-0.4885,0.3804,0,0
CC(NC(=O)c1cc2ccccc2o1)C(=O)O,0.0,-1.601,0.1678,0,0
CC(C)NCCC(O)c1cc2ccccc2o1,0.0,-2.162,0.1032,0,0
CCOC(=O)c1c(C(C)(C)C)oc2ccc(O)cc12,1.0,2.137,0.8945,1,1
Cc1ccc(C=NNC(=O)Cn2nccc2C)o1,0.0,-1.593,0.169,0,0
Cc1cc(C)n(CC(=O)NN=Cc2ccc(C)o2)n1,0.0,-1.666,0.1589,0,0
Cc1cc(C)n(CC(=O)NN=Cc2ccco2)n1,0.0,-1.797,0.1422,0,0
Cc1ccnn1CC(=O)NN=Cc1ccco1,0.0,-1.742,0.149,0,0
COc1ccc(C(=O)N2CCC3(CC2)CN(CC(C)C)C3)cc1,0.0,-2.16,0.1034,0,0
COc1ccc(C(=O)N2CCC3(CC2)CN(C(=O)NC(C)C)C3)cc1,0.0,-2.174,0.1022,0,0
CC(C)NC(=O)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,0.0,-1.631,0.1637,0,0
CC(C)CN1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,0.0,-1.951,0.1245,0,0
COc1ccc(N2CCN(C(=S)Nc3cc(C)ccc3C)CC2)cc1,0.0,-0.3972,0.4019,0,0
COc1ccc(N2CCN(C(=S)Nc3cc(C)cc(C)c3)CC2)cc1,0.0,-1.049,0.2595,0,0
CCc1ccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0.0,1.937,0.8735,1,1
COC(=O)c1ccc(C(=O)OC)c(NC(=S)N2CCN(c3ccccc3)CC2)c1,1.0,3.834,0.979,1,1
COc1ccccc1CNc1ccnc(-c2cccnc2)n1,0.0,-1.359,0.2043,0,0
Cc1cccc(CNc2ccnc(-c3cccnc3)n2)c1,0.0,-1.187,0.234,0,0
c1ccc(CNc2ccnc(-c3cccnc3)n2)cc1,0.0,-0.844,0.3005,0,0
COc1ccc(CNc2ccnc(-c3cccnc3)n2)c(OC)c1,0.0,-1.454,0.1893,0,0
CC(=O)Nc1ccc2c(c1)OCCO2,0.0,-1.959,0.12354,0,0
CC(C)CON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-2.31,0.0903,0,0
CC(C)=CCCC(C)=CCON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-1.734,0.15,0,0
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-1.953,0.12427,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,0.1934,0.5483,0,0
CC12CCC3c4ccc(OP(=O)(O)O)cc4CCC3C1CCC2=O,0.0,-1.632,0.1636,0,0
CC12CCC3c4ccc(OCC(=O)O)cc4CCC3C1CCC2=O,0.0,-0.915,0.2861,0,0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0.0,0.4785,0.6177,1,0
CN1CCN(c2ncc3nc(-c4cccc(C#N)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,0.0,1.646,0.839,1,1
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,0.0,1.77,0.855,1,1
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCc4ccccc4)c3n2)CC1,1.0,0.5073,0.6245,1,0
COc1ccc(-c2nc3cnc(N4CCN(C)CC4)nc3n(CCc3ccccc3)c2=O)cc1,0.0,-0.3328,0.4177,0,0
COc1ccc(-c2nc3cnc(N4CCNCC4)nc3n(CCc3ccccc3)c2=O)cc1,1.0,2.08,0.8887,1,1
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,1.0,1.8545,0.8647,1,1
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCNCC3)nc2n1CCc1ccccc1,1.0,2.67,0.935,1,1
CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1.0,3.033,0.954,1,1
COc1cc(C=C(NC(=O)c2ccccc2Cl)C(=O)O)cc(OC)c1OC,0.0,2.629,0.9326,1,1
COc1ccccc1C(=O)NC(=Cc1ccc(Br)cc1)C(=O)NCC(=O)O,1.0,1.28,0.782,1,1
COc1ccccc1C(=O)NC(=Cc1ccccc1)C(=O)NC(CCSC)C(=O)O,0.0,2.957,0.9507,1,1
O=C(Nc1cccc(F)c1)N1CCC2(CCCN(C(=O)c3ccco3)C2)C1,0.0,-0.7583,0.319,0,0
O=C(Nc1ccccc1)N1CCC2(CCCN(C(=O)c3ccco3)C2)C1,0.0,-0.9087,0.2874,0,0
N#Cc1cccc(NC(=O)N2CCC3(CCCN(C(=O)c4ccco4)C3)C2)c1,0.0,-1.557,0.1742,0,0
COc1ccc(NC(=O)N2CCC3(CCCN(C(=O)c4ccco4)C3)C2)cc1,0.0,-1.606,0.1671,0,0
O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,0.0,1.0625,0.743,1,1
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,0.0,0.8877,0.708,1,1
O=C(c1ccncc1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,0.0,-0.2223,0.4443,0,0
N#Cc1ccc(CN2CCC3(CC2)CCN(C(=O)c2ccncc2)CC3)cc1,0.0,1.667,0.8413,1,1
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(CCC#N)c3n2)CC1,0.0,-0.94,0.2808,0,0
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,1.0,-0.8193,0.306,0,0
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCN(C)CC3)nc21,0.0,-2.334,0.0883,0,0
N#CCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,1.0,2.441,0.92,1,1
COC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,-0.1849,0.4539,0,0
c1ccc(-c2cccc(N3CCC4(CCNCC4)CC3)c2)cc1,0.0,-0.8696,0.2952,0,0
COCC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,-1.004,0.2683,0,0
CC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,0.9746,0.726,1,1
COc1ccccc1CNc1nc(-c2cccnc2)nc2ccccc12,1.0,-1.758,0.1471,0,0
Cc1cccc(CNc2nc(-c3cccnc3)nc3ccccc23)c1,0.0,-1.218,0.2284,0,0
COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1,1.0,-1.703,0.154,0,0
c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,0.0,-0.9326,0.2825,0,0
CS(=O)(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-0.0836,0.4795,0,0
CC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-0.4236,0.3958,0,0
COC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-0.1855,0.4539,0,0
COCC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,-0.7676,0.3171,0,0
c1csc(CN2CCC3(CCCNC3)C2)n1,0.0,-0.745,0.3218,0,0
CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=NOCOCCOC)C(C)C(O)C1(C)O,0.0,-1.666,0.1589,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(=O)c4cccn4C)CC3)C2)cc1,0.0,-1.934,0.1263,0,0
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(F)c3)C2)CC1,0.0,-1.916,0.1283,0,0
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3ccccc3)C2)CC1,0.0,-1.958,0.12366,0,0
COc1ccccc1CN1CCC2(CCCN(C(=O)c3cccn3C)C2)C1,0.0,-1.635,0.1632,0,0
Cn1cccc1C(=O)N1CCCC2(CCN(Cc3ccc(C#N)cc3)C2)C1,0.0,-1.63,0.164,0,0
Cn1cccc1C(=O)N1CCCC2(CCN(Cc3ccccc3)C2)C1,0.0,-1.51,0.1809,0,0
CC(=O)C1CCC2C3C=CC4=CC(=O)CCC4(C)C3CCC12C,0.0,-1.151,0.2401,0,0
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,0.0,-0.9604,0.2769,0,0
CCN1C(=O)C2CCC3C(=NOC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)CC(O)C(O)C3C2C1=O,0.0,-1.571,0.172,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)CC(O)C(O)C3C2C1=O,0.0,-1.735,0.1499,0,0
CC(=O)OCC1OC(ON=C2CC(O)C(O)C3C2CCC2C(=O)N(C(C)(C)C)C(=O)C23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0,-1.709,0.1533,0,0
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)CC1,0.0,-2.266,0.094,0,0
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(N4CCN(C)CC4)nc32)cc1,0.0,-2.13,0.10614,0,0
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(N4CCNCC4)nc32)cc1,0.0,-1.054,0.2585,0,0
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,0.0,-0.2421,0.44,0,0
Cc1nc2cnc(Nc3ccccc3)nc2n(Cc2cccs2)c1=O,0.0,0.2395,0.5596,0,0
Cc1ccc(-c2nn(CC(C)(C)C)c3ncnc(N)c23)cc1,0.0,1.404,0.803,1,1
CC(C)(C)Cn1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,0.0,0.9756,0.726,1,1
CC(C)C(N)c1nnc(SCc2ccc(Cl)cc2)o1,1.0,1.65,0.839,1,1
NCCCCCc1nnc(SCc2ccc(Cl)c(Cl)c2)o1,1.0,1.635,0.8364,1,1
CN(C)CCCn1c2ccccc2c2cnccc21,0.0,-1.786,0.1436,0,0
CCn1c2ccccc2c2cnc(N=CN(C)C)c(C#N)c21,1.0,1.429,0.807,1,1
COc1ccc(OC2C=CC(c3ccccc3)OC2CON=C(C)C)cc1,0.0,2.438,0.9194,1,1
CCCNC(=O)OCC1OC(c2ccccc2)C=CC1Oc1ccc(OC)cc1,0.0,2.363,0.914,1,1
CCON=C1C(C)(C)C(C)(C)C(C)(C)C1(C)C,0.0,1.726,0.849,1,1
N=C1CCCC1C(=S)SCCC(N)=O,0.0,-0.818,0.3062,0,0
N#CCCSC(=S)C1CCCC1=N,0.0,1.612,0.834,1,1
CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1,1.0,2.816,0.944,1,1
COc1ccc(C)cc1NC(=O)CSc1nnc(-c2ccc(OC)c(OC)c2)n1N,0.0,0.2751,0.5684,0,0
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,0.0,2.22,0.9023,1,1
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2)cc1OC,0.0,1.783,0.856,1,1
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,-1.528,0.1782,0,0
COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,-1.064,0.2566,0,0
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,0.0,-0.0791,0.4802,0,0
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,3.049,0.954,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,2.9,0.948,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,2.957,0.9507,1,1
O=C(c1csnn1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0.0,-1.341,0.2074,0,0
COc1ccccc1CN1CCCC2(CCN(C(=O)c3csnn3)CC2)C1,0.0,-1.827,0.1385,0,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,-1.975,0.1219,0,0
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,0.0,-0.726,0.3262,0,0
O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,0.0,-1.131,0.244,0,0
O=C(O)C(Cc1ccc(O)c([N+](=O)[O-])c1)N1C(=O)c2ccccc2C1=O,0.0,-0.132,0.467,0,0
Cn1cc(-c2nc3cnc(Oc4ccccc4)nc3n(C3CC3)c2=O)c2ccccc21,0.0,-0.733,0.3245,0,0
Cn1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)c2ccccc21,0.0,-1.178,0.2355,0,0
COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,0.0,-0.306,0.424,0,0
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,0.0,2.727,0.9385,1,1
Cc1nc2cnc(Nc3ccccc3)nc2n(C2CC2)c1=O,0.0,2.324,0.911,1,1
Cc1ccccc1-c1cc(-c2ccccc2O)on1,1.0,2.51,0.925,1,1
CC(C)=NOCc1cccc(-c2cc(-c3ccccc3)no2)c1,1.0,-1.024,0.2642,0,0
CC(C)=NOCc1ccc(-c2cc(-c3ccccc3)no2)cc1,0.0,-0.8135,0.3071,0,0
CCOC(=O)c1cc(C(=O)OCC)cc(-n2cc(O)c(C(=O)OCC)n2)c1,0.0,2.45,0.921,1,1
CC(=O)Nc1c(C)nn(-c2ccc(C)c(C)c2)c1C,0.0,1.245,0.7764,1,1
Cc1ccc(CNCC(O)(c2ccc(F)cc2)c2ccc(F)cc2)cc1,1.0,1.077,0.7456,1,1
COc1ccccc1CNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0,-0.2283,0.4429,0,0
COCC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.69,0.1558,0,0
CC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.06,0.2573,0,0
CS(=O)(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.135,0.2433,0,0
CC(=O)NCCNc1ncnc2ccc(-c3ccoc3)cc12,0.0,-2.322,0.0893,0,0
COCCNc1ncnc2ccc(-c3ccoc3)cc12,0.0,-1.703,0.154,0,0
CN(C)c1ncnc2ccc(-c3ccoc3)cc12,0.0,-2.191,0.1005,0,0
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,-1.37,0.2025,0,0
C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,-1.73,0.1505,0,0
Cc1cccc(NC(=S)NNC(=O)CCn2cc(C)cn2)c1,0.0,-0.3843,0.405,0,0
Cc1cnn(CCC(=O)NNC(=S)Nc2ccc(F)cc2)c1,0.0,-0.9194,0.2852,0,0
CCOc1ccc(NC(=O)c2nnn(CC(=O)Nc3ccccc3OC)c2N)cc1,1.0,-0.3235,0.4197,0,0
COc1ccc(C=C(C(=O)Nc2ccccc2C(=O)NC(C)C)c2ccccc2)cc1,1.0,1.895,0.869,1,1
Cc1ccccc1NC(=O)C(=Cc1ccccc1)c1ccccc1,1.0,0.8677,0.704,1,1
Cc1ccc(C)c(NC(=O)c2ncn[nH]2)c1,0.0,-1.459,0.1886,0,0
COc1ccccc1CN1CCC2(CCCN(C(=O)Oc3ccccc3)C2)C1,0.0,-0.8496,0.2996,0,0
N#Cc1ccc(CN2CCC3(CCCN(C(=O)Oc4ccccc4)C3)C2)cc1,0.0,-0.8726,0.2947,0,0
O=C(Oc1ccccc1)N1CCCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,0.0,-1.397,0.1982,0,0
COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccccc1,1.0,1.347,0.794,1,1
COc1ccc2c(c1)c(CC(=O)OCC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,0.0,1.254,0.7783,1,1
CC1(C)C(=O)C(c2ccccc2)=C2CN3C(=O)N(CCc4ccccc4)C(=O)C3(Cc3ccc(C(F)(F)F)cc3)C=C21,0.0,2.367,0.914,1,1
CCOC(=O)c1c(C)nc2c(c1-c1ccccc1)C(=O)CCC2,1.0,1.797,0.8574,1,1
