Drug,y_true,logit,prob,pred_mcc,pred_prev
COCCn1c(=O)c(C)nc2cnc(Nc3cccc(OC)c3)nc21,1.0,2.664,0.935,1,1
COCCn1c(=O)cnc2cnc(Nc3cccc(OC)c3)nc21,1.0,2.271,0.9062,1,1
COCCn1c(=O)cnc2cnc(Nc3ccccc3)nc21,0.0,1.8,0.8584,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(CCC#N)c3n2)c1,1.0,1.252,0.7773,1,1
Cc1nc2cnc(Nc3ccccc3)nc2n(CCC#N)c1=O,0.0,-1.337,0.2081,0,0
COCCn1c(=O)c(C)nc2cnc(Nc3ccccc3)nc21,1.0,2.24,0.904,1,1
CN(C)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,1.0,2.145,0.895,1,1
Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1.0,1.265,0.78,1,1
COc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1.0,2.26,0.9053,1,1
CS(=O)(=O)Nc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,1.0,2.09,0.8896,1,1
CN(C)C(=O)c1ccc(-c2ccc3ncnc(NC4CC4)c3c2)cc1,1.0,1.016,0.734,1,1
COc1cccc(-c2ccc3ncnc(NC4CC4)c3c2)c1,1.0,2.414,0.9175,1,1
CN(C)Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1.0,1.258,0.779,1,1
FC(F)(F)c1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1.0,1.281,0.7827,1,1
N#Cc1ccccc1-c1ccc2ncnc(NC3CC3)c2c1,1.0,0.616,0.6494,1,1
CC1CCC(O)(C(C)(C(=O)O)c2ccccc2)CC1,0.0,-2.914,0.05145,0,0
CCN(CC)CC#CCOC(=O)C(O)(c1ccccc1)C1CCCCC1,1.0,-0.3906,0.4038,1,0
CCN(CC)CCOC(=O)C(c1ccccc1)C1CCCCC1,1.0,-1.106,0.2485,0,0
CC[N+](CC)(CC)CCC(O)(c1ccccc1)C1CCCCC1,0.0,-2.79,0.05792,0,0
COc1ccccc1-c1cncnc1NCc1cccs1,1.0,3.305,0.9644,1,1
COc1cccc(-c2cncnc2NCc2cccs2)c1,1.0,3.297,0.9644,1,1
Clc1ccccc1-c1cncnc1NCc1cccs1,1.0,2.508,0.925,1,1
FC(F)(F)c1ccccc1-c1cncnc1NCc1cccs1,1.0,2.646,0.9336,1,1
CN(C)C(=O)c1ccc(-c2cncnc2NCc2cccs2)cc1,1.0,1.122,0.754,1,1
N#Cc1cccc(-c2cncnc2NCc2cccs2)c1,1.0,3.447,0.9688,1,1
CN(C)c1ccc(-c2cncnc2NCc2cccs2)cc1,1.0,2.89,0.9473,1,1
Cc1ccccc1-c1cncnc1NCc1cccs1,1.0,3.154,0.959,1,1
CS(=O)(=O)Nc1cccc(-c2cncnc2NCc2cccs2)c1,1.0,3.62,0.974,1,1
CC(Cc1ccc(OCC(=O)O)cc1)NCC(O)c1cccc(Cl)c1,1.0,-1.375,0.2019,0,0
CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1,0.0,-1.344,0.2068,0,0
CCC1(CCSC(=N)N)C(=O)NC(=O)NC1=O,0.0,-2.463,0.0785,0,0
CC(C)CCC1(CCN)C(=O)NC(=O)NC1=O,0.0,-2.47,0.07794,0,0
CCNCCC1(CC)C(=O)NC(=O)NC1=O,0.0,-2.363,0.086,0,0
CCN(c1nc(N)c(C(=O)N=C(N)N)nc1Cl)C(C)C,0.0,-2.03,0.11615,0,0
CC(C)CN(C)c1nc(N)c(C(=O)N=C(N)N)nc1Cl,0.0,-2.047,0.1144,0,0
Clc1cnccn1,0.0,-2.06,0.113,0,0
NC(N)=NC(=O)c1nc(Cl)c(N)nc1N,0.0,-2.002,0.11896,0,0
Cc1cnc(C(=O)OCC(=O)N(C(C)C)C(C)C)cn1,0.0,-2.182,0.10144,0,0
Cc1cnc(C(=O)OCC(=O)NC(C)C)cn1,0.0,-2.441,0.0801,0,0
CCCc1cc(=O)[nH]c(SCC)n1,0.0,-2.404,0.0828,0,0
CC(C)CNc1nc(N)[nH]c(=O)c1NC=O,0.0,-2.068,0.1123,0,0
CC(=NNc1nc(C)cc(=O)[nH]1)C(=O)O,0.0,-2.805,0.0571,0,0
Cc1c(C(=O)O)nc(C=CC(=O)O)[nH]c1=O,0.0,-3.262,0.0369,0,0
Nc1nc(SCC(=O)O)[nH]c(=O)c1N,0.0,-2.13,0.10614,0,0
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3CC2CN1C(=O)c1ccccc1,1.0,2.973,0.9517,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3CC2CN1C(=O)c1ccccc1,1.0,2.867,0.9463,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(O)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.008,0.9526,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5cc(F)ccc45)c3CC2CN1C(=O)c1ccccc1,1.0,2.742,0.9395,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccccc45)c3CC2CN1C(=O)c1ccccc1,1.0,2.727,0.9385,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N4CCCC4)n(CCc4c[nH]c5ccc(OC)cc45)c3CC2CN1C(=O)c1ccccc1,1.0,3.01,0.9536,1,1
CC(=O)Nc1ccc(Nc2ncc([N+](=O)[O-])c(Nc3ccc(NC(C)=O)cc3)n2)cc1,1.0,-1.138,0.2429,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0,-2.547,0.07263,0,0
CC(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(N(C)C)c4CC3CC12,0.0,-2.076,0.1115,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)ccc(Cl)c4C(C)(O)C3CC12,0.0,-2.74,0.0606,0,0
CN(C)C1C(=O)C(C(=O)NCNC(CCCCN)C(=O)O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3CC12,0.0,-2.357,0.0865,0,0
CN(C)c1ccc(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,0.0,-2.355,0.0866,0,0
CN(C)C1C(=O)C(C(N)=O)=C(O)C2(O)C(=O)C3=C(O)c4c(O)cccc4C(C)(O)C3C(O)C12,0.0,-2.559,0.0719,0,0
O=C(O)CSc1cc(-c2ccccc2)nc2ccccc12,0.0,-2.352,0.087,0,0
CCNC(=O)COC(=O)c1cc(-c2ccc(OC)cc2)nc2ccccc12,1.0,1.663,0.841,1,1
CSc1c(-c2ccccc2)nc2ccccc2c1C(=O)O,0.0,-1.945,0.1251,0,0
CSc1c(-c2ccccc2)nc2ccc(Cl)cc2c1C(=O)O,0.0,-1.979,0.12146,0,0
OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1.0,0.325,0.5806,1,1
CN1CCN(CCC=C2c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,1.0,-1.216,0.2285,0,0
COc1ccc2[nH]cc(CCNc3nc(-c4ccc(C(=O)N(C)C)cc4)nc4ccccc34)c2c1,1.0,2.67,0.935,1,1
COc1cccc(-c2nc(NCCc3c[nH]c4ccc(OC)cc34)c3ccccc3n2)c1,1.0,2.688,0.936,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4ccc(N(C)C)cc4)nc4ccccc34)c2c1,1.0,2.682,0.936,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4ccccc4OC)nc4ccccc34)c2c1,1.0,2.654,0.934,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(C#N)c4)nc4ccccc34)c2c1,1.0,3.084,0.956,1,1
COc1ccc2[nH]cc(CCNc3nc(-c4cccc(NS(C)(=O)=O)c4)nc4ccccc34)c2c1,1.0,3.115,0.958,1,1
Cn1c(=O)n(CCC(=O)O)c2ccccc21,0.0,-2.115,0.10767,0,0
Cn1c(=O)n(C)c2cc(S(=O)(=O)O)ccc21,0.0,-2.482,0.0771,0,0
CCn1c(=O)[nH]c2ccccc21,0.0,-2.082,0.11084,0,0
CCn1c(=O)[nH]c2cc(Cl)c(Cl)cc21,1.0,-1.082,0.2532,0,0
Cn1c(=O)n(CC#N)c2ccccc21,0.0,-1.671,0.1583,0,0
CCn1c(=O)n(CC)c2cc([N+](=O)[O-])ccc21,0.0,-2.143,0.105,0,0
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(C(=O)N(C)C)cc4)n3)c2c1,1.0,1.816,0.8604,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4cccc(C#N)c4)n3)c2c1,1.0,3.068,0.955,1,1
COc1cccc(-c2nccc(NCCc3c[nH]c4ccc(OC)cc34)n2)c1,1.0,2.832,0.945,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4C(F)(F)F)n3)c2c1,1.0,2.604,0.931,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4C)n3)c2c1,1.0,2.557,0.928,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccc(N(C)C)cc4)n3)c2c1,1.0,2.588,0.93,1,1
COc1ccc2[nH]cc(CCNc3ccnc(-c4ccccc4Cl)n3)c2c1,1.0,2.48,0.9224,1,1
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0.0,-2.635,0.06696,0,0
O=C(NCCc1ccc(O)cc1)c1ccc(Cl)cc1,0.0,-1.2295,0.2262,0,0
CCCCC(=O)Nc1cc(C(=O)NCCc2ccccc2)ccc1Cl,0.0,2.043,0.8853,1,1
COc1ccc(-c2nc3cnc(N4CCOCC4)nc3n(CC3CCCO3)c2=O)cc1,0.0,-1.822,0.1392,0,0
N#Cc1cccc(-c2nc3cnc(N4CCOCC4)nc3n(CC3CCCO3)c2=O)c1,0.0,-2.088,0.1102,0,0
O=c1c(-c2cc(F)cc(F)c2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,-1.829,0.1384,0,0
O=c1c(-c2ccc(Cl)cc2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,-2.152,0.1041,0,0
O=c1c(-c2ccc(F)cc2)nc2cnc(N3CCOCC3)nc2n1CC1CCCO1,0.0,-2.076,0.1115,0,0
CS(=O)(=O)Nc1cccc(-c2cncnc2-n2ccnc2)c1,1.0,3.39,0.968,1,1
CN(C)c1ccc(-c2cncnc2-n2ccnc2)cc1,1.0,3.031,0.954,1,1
COc1ccccc1-c1cncnc1-n1ccnc1,1.0,2.62,0.9316,1,1
FC(F)(F)c1ccccc1-c1cncnc1-n1ccnc1,1.0,1.281,0.7827,1,1
N#Cc1cccc(-c2cncnc2-n2ccnc2)c1,1.0,2.426,0.9194,1,1
COc1cccc(-c2cncnc2-n2ccnc2)c1,1.0,2.838,0.945,1,1
COc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0,-1.071,0.2551,0,0
CN1CCCCC1CCN1c2ccccc2Sc2ccc(S(C)=O)cc21,0.0,-1.191,0.2332,0,0
CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2,0.0,-1.446,0.1907,0,0
CN1CC(C(=O)NC2(C)OC3(O)C4CCCN4C(=O)C(Cc4ccccc4)N3C2=O)CC2c3cccc4[nH]cc(c34)CC21,1.0,-0.2747,0.4316,1,0
CC(C)C1(NC(=O)C2CC3c4cccc5[nH]cc(c45)CC3N(C)C2)OC2(O)C3CCCN3C(=O)C(Cc3ccccc3)N2C1=O,1.0,0.8525,0.701,1,1
O=C(O)c1cc(=O)cc(C(=O)O)[nH]1,0.0,-2.854,0.0545,0,0
NC(Cn1ccc(=O)c(O)c1)C(=O)O,0.0,-2.324,0.0891,0,0
Nc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,0.0,-0.09344,0.4768,1,0
Clc1cc(I)cc(Cl)c1NC1=NCCN1,0.0,1.913,0.8716,1,1
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]cc(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0,1.672,0.8423,1,1
CC(C)CC1C(=O)N2CCCC2C2(O)OC(NC(=O)C3C=C4c5cccc6[nH]c(Br)c(c56)CC4N(C)C3)(C(C)C)C(=O)N12,1.0,2.81,0.943,1,1
CNc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(NC)n1,1.0,-1.6455,0.1617,0,0
COc1cc(NS(=O)(=O)c2ccc(N)cc2)ncn1,0.0,-2.23,0.09705,0,0
COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC,0.0,-1.678,0.1575,0,0
CCC(Sc1ccc2nnc(-c3ccc(F)cc3)n2n1)C(=O)O,0.0,-2.02,0.1172,0,0
COC(=O)C(C)Sc1ccc2nnc(-c3ccc(F)cc3)n2n1,0.0,-1.51,0.1809,0,0
CSc1ccc2nnc(-c3cccc(F)c3)n2n1,0.0,-1.453,0.1895,0,0
CCOc1ccc(-c2nnc3ccc(SC)nn23)cc1,0.0,-1.634,0.1632,0,0
COC(=O)CSc1ccc2nnc(-c3ccc(F)cc3)n2n1,0.0,-1.913,0.1287,0,0
CC(NC(=O)c1cc2ccccc2o1)C(=O)O,0.0,-2.623,0.0676,0,0
CC(C)NCCC(O)c1cc2ccccc2o1,0.0,-1.993,0.1199,0,0
CCOC(=O)c1c(C(C)(C)C)oc2ccc(O)cc12,0.0,-1.825,0.1388,0,0
Cc1ccc(C=NNC(=O)Cn2nccc2C)o1,0.0,-2.287,0.0922,0,0
Cc1cc(C)n(CC(=O)NN=Cc2ccc(C)o2)n1,0.0,-2.1,0.10913,0,0
Cc1cc(C)n(CC(=O)NN=Cc2ccco2)n1,0.0,-2.256,0.0948,0,0
Cc1ccnn1CC(=O)NN=Cc1ccco1,0.0,-2.334,0.0883,0,0
COc1ccc(C(=O)N2CCC3(CC2)CN(CC(C)C)C3)cc1,0.0,-1.449,0.1901,0,0
COc1ccc(C(=O)N2CCC3(CC2)CN(C(=O)NC(C)C)C3)cc1,0.0,-1.806,0.1411,0,0
CC(C)NC(=O)N1CC2(CCN(C(=O)c3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)C1,0.0,0.9795,0.727,1,1
CC(C)CN1CC2(CCN(C(=O)c3cccc(F)c3)CC2)C1,0.0,-1.49,0.184,0,0
COc1cccc(N2CCN(C(=S)Nc3cccc(C)c3)CC2)c1,1.0,-1.102,0.2495,0,0
CCc1ccc(NC(=S)N2CCN(c3cccc(C(F)(F)F)c3)CC2)cc1,0.0,1.513,0.8193,1,1
COC(=O)c1ccc(C(=O)OC)c(NC(=S)N2CCN(c3ccccc3)CC2)c1,1.0,1.317,0.789,1,1
COc1ccccc1CNc1ccnc(-c2cccnc2)n1,1.0,3.025,0.9536,1,1
Cc1cccc(CNc2ccnc(-c3cccnc3)n2)c1,1.0,3.008,0.9526,1,1
c1ccc(CNc2ccnc(-c3cccnc3)n2)cc1,1.0,3.066,0.955,1,1
COc1ccc(CNc2ccnc(-c3cccnc3)n2)c(OC)c1,1.0,3.021,0.9536,1,1
NC(=NO)C1COc2ccccc2O1,0.0,-2.398,0.08325,0,0
CC(=O)Nc1ccc2c(c1)OCCO2,0.0,-2.178,0.10175,0,0
CC(C)CON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-1.528,0.1782,0,0
C#CCCCON=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,1.0,1.325,0.79,1,1
CCOC(=O)NN=C1CC(O)C(O)C2C1CCC1C(=O)N(c3ccc(F)cc3F)C(=O)C12,0.0,-2.379,0.0848,0,0
CC12CCC3c4ccc(OP(=O)(O)O)cc4CCC3C1CCC2=O,0.0,-2.664,0.0651,0,0
CC12CCC3c4ccc(OCC(=O)O)cc4CCC3C1CCC2=O,0.0,-2.059,0.11316,0,0
CC12CCC3c4ccc(O)cc4CCC3C1CCC2=O,0.0,-1.798,0.1421,0,0
CC12CCC3c4ccc(OS(=O)(=O)O)cc4CCC3C1CCC2=O,0.0,-2.402,0.083,0,0
CN1CCN(c2ncc3nc(-c4cc(F)cc(F)c4)c(=O)n(CCc4ccccc4)c3n2)CC1,1.0,1.014,0.7334,1,1
CN1CCN(c2ncc3nc(-c4ccccc4)c(=O)n(CCc4ccccc4)c3n2)CC1,0.0,-0.108,0.4731,1,0
CCCCOc1ccc(C(=O)NC(=Cc2cccc([N+](=O)[O-])c2)C(=O)OCCC)cc1,1.0,1.243,0.776,1,1
COc1ccccc1C(=O)NC(=Cc1ccc(Br)cc1)C(=O)NCC(=O)O,1.0,-1.602,0.1677,0,0
COc1ccccc1C(=O)NC(=Cc1ccccc1)C(=O)NC(CCSC)C(=O)O,0.0,-0.006363,0.498,1,0
O=C(Nc1ccccc1)N1CCC2(CCCN(C(=O)c3ccco3)C2)C1,0.0,-1.291,0.2157,0,0
COc1ccc(NC(=O)N2CCC3(CCCN(C(=O)c4ccco4)C3)C2)cc1,1.0,0.624,0.6514,1,1
O=C(c1ccncc1)N1CCC2(CCN(Cc3ccccc3)CC2)CC1,1.0,1.368,0.797,1,1
COc1ccccc1CN1CCC2(CC1)CCN(C(=O)c1ccncc1)CC2,1.0,1.704,0.846,1,1
O=C(c1ccncc1)N1CCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)CC2)CC1,1.0,0.824,0.6953,1,1
COCCn1c(=O)c(-c2cccs2)nc2cnc(N3CCNCC3)nc21,1.0,1.937,0.8735,1,1
COCC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,0.7905,0.688,1,1
CC(=O)N1CCC2(CC1)CCN(c1cccc(-c3ccccc3)c1)CC2,0.0,0.899,0.7104,1,1
CS(=O)(=O)N1CCC2(CCN(c3cccc(-c4ccccc4)c3)CC2)CC1,0.0,0.9976,0.7305,1,1
Cc1cccc(CNc2nc(-c3cccnc3)nc3ccccc23)c1,1.0,2.826,0.944,1,1
COc1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)c(OC)c1,1.0,2.994,0.9526,1,1
c1ccc(CNc2nc(-c3cccnc3)nc3ccccc23)cc1,1.0,2.838,0.945,1,1
COC(=O)N1CCCC2(CCN(Cc3nccs3)C2)C1,0.0,0.1588,0.5396,1,0
c1csc(CN2CCC3(CCCNC3)C2)n1,0.0,-1.112,0.2476,0,0
COc1ccc(NC(=O)N2CCCC3(CCN(C(=O)c4cccn4C)CC3)C2)cc1,1.0,0.33,0.582,1,1
Cn1cccc1C(=O)N1CCC2(CCCN(C(=O)Nc3cccc(C#N)c3)C2)CC1,1.0,0.9194,0.715,1,1
Cn1cccc1C(=O)N1CCCC2(CCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)C1,1.0,0.08276,0.521,1,0
COc1ccccc1CN1CCC2(CCCN(C(=O)c3cccn3C)C2)C1,1.0,-0.0831,0.4795,1,0
Cn1cccc1C(=O)N1CCCC2(CCN(Cc3ccc(C#N)cc3)C2)C1,1.0,-0.978,0.2732,0,0
CC12CCC(=O)C=C1C=CC1C2CCC2(C)C1CCC2(O)CCC(=O)O,0.0,-2.027,0.1164,0,0
CCN1C(=O)C2CCC3C(=NOC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)CC(O)C(O)C3C2C1=O,0.0,-2.156,0.1037,0,0
CCOC(=O)CCN1C(=O)C2CCC3C(=NOC4OC(COC(C)=O)C(OC(C)=O)C(OC(C)=O)C4OC(C)=O)CC(O)C(O)C3C2C1=O,0.0,-2.074,0.1117,0,0
CC(=O)OCC1OC(ON=C2CC(O)C(O)C3C2CCC2C(=O)N(C(C)(C)C)C(=O)C23)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,0.0,-2.014,0.11774,0,0
CN1CCN(c2ncc3nc(-c4cccs4)c(=O)n(-c4ccccc4)c3n2)CC1,1.0,-1.691,0.1556,0,0
COc1ccc(-n2c(=O)c(-c3cccs3)nc3cnc(N4CCNCC4)nc32)cc1,1.0,1.351,0.7944,1,1
O=c1c(-c2cccs2)nc2cnc(N3CCNCC3)nc2n1-c1ccccc1,1.0,1.588,0.8306,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(Cc4cccs4)c3n2)c1,1.0,-0.4502,0.3894,1,0
COc1cccc(Nc2ncc3ncc(=O)n(Cc4cccs4)c3n2)c1,1.0,0.653,0.6577,1,1
Cc1nc2cnc(Nc3ccccc3)nc2n(Cc2cccs2)c1=O,1.0,-1.257,0.2214,0,0
O=c1cnc2cnc(Nc3ccccc3)nc2n1Cc1cccs1,1.0,0.666,0.6606,1,1
CC(C)(C)Cn1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,0.0,-0.5107,0.3748,1,0
CC(C)(C)n1nc(-c2ccc(Cl)cc2)c2c(N)ncnc21,0.0,0.677,0.663,1,1
CC(C)C(N)c1nnc(SCc2ccc(Cl)cc2)o1,1.0,0.8066,0.6914,1,1
NCCCCCc1nnc(SCc2ccccc2Cl)o1,0.0,-1.24,0.2244,0,0
NCCCCCc1nnc(SCc2ccc(Cl)cc2Cl)o1,1.0,0.5684,0.638,1,1
NCCCCCc1nnc(SCc2ccc(Cl)c(Cl)c2)o1,1.0,0.806,0.6914,1,1
CN(C)CCCn1c2ccccc2c2cnccc21,0.0,-1.393,0.1991,0,0
CCn1c2ccccc2c2cnc(N=CN(C)C)c(C#N)c21,1.0,0.2422,0.56,1,0
CCCNC(=O)OCC1OC(c2ccccc2)C=CC1Oc1ccc(OC)cc1,1.0,-0.742,0.3225,1,0
CON=C(C)CCC(=O)OCC1OC(c2ccccc2)C=CC1Oc1ccc(OC)cc1,1.0,1.368,0.797,1,1
COC(=O)CC=CC(C)C(C=NOCC1OC(c2ccccc2)C=CC1Oc1ccc(OC)cc1)OC,1.0,1.276,0.7817,1,1
CCON=C1C(C)(C)C(C)(C)C(C)(C)C1(C)C,0.0,0.167,0.542,1,0
N=C1CCCC1C(=S)SCCC(N)=O,0.0,-1.426,0.1938,0,0
CCn1c(SCC(=O)Nc2ccccc2C(=O)OC)nnc1-c1ccc(N)cc1,1.0,2.248,0.905,1,1
COc1ccc(C)cc1NC(=O)CSc1nnc(-c2ccc(OC)c(OC)c2)n1N,1.0,2.682,0.936,1,1
CCc1ccc(N(C(=O)CNC(=O)c2cccs2)C(C(=O)NC(C)(C)C)c2cc(OC)c(OC)c(OC)c2)cc1,1.0,1.689,0.844,1,1
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C(C)C)cc2)cc1OC,1.0,1.989,0.88,1,1
COc1ccc(C(C(=O)NC(C)(C)C)N(C(=O)CNC(=O)c2cccs2)c2ccc(C)cc2)cc1OC,1.0,1.91,0.8706,1,1
CCOC(=O)c1[nH]c2ccc(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,-0.421,0.3962,1,0
COC(=O)c1[nH]c2cc(OC)ccc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,-1.201,0.2312,0,0
CCOC(=O)c1[nH]c2cc(OC)c(OC)cc2c1NC(=O)c1ccc2c(c1)OCO2,1.0,0.99,0.7295,1,1
COC(=O)C1(Cc2ccc(OC)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,2.764,0.9404,1,1
COC(=O)C1(Cc2ccccc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,2.56,0.928,1,1
COC(=O)C1(Cc2ccc(F)cc2)C2c3cc(C(=O)N(C)C)n(Cc4ccccn4)c3CC2CN1C(=O)c1ccccc1,1.0,2.604,0.931,1,1
O=C(c1csnn1)N1CCC2(CCCN(Cc3ccccc3)C2)CC1,0.0,1.505,0.8184,1,1
O=C(c1csnn1)N1CCC2(CCCN(Cc3cc(C(F)(F)F)cc(C(F)(F)F)c3)C2)CC1,1.0,0.684,0.665,1,1
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(NC(=O)CCCC(N)C(=O)O)C2SC1,0.0,-2.373,0.08527,0,0
CC(=O)OCC1=C(C(=O)O)N2C(=O)C(N)C2SC1,0.0,-2.223,0.0977,0,0
O=C(O)c1ccc2c(c1)C(=O)N(C(Cc1ccc(O)cc1)C(=O)O)C2=O,0.0,-2.713,0.06226,0,0
O=C(O)C(Cc1ccccc1)N1C(=O)c2ccccc2C1=O,0.0,-2.477,0.0775,0,0
O=C(O)C(Cc1ccc(O)c([N+](=O)[O-])c1)N1C(=O)c2ccccc2C1=O,0.0,-2.295,0.09155,0,0
Cn1cc(-c2nc3cnc(Oc4cccc(Cl)c4)nc3n(C3CC3)c2=O)c2ccccc21,0.0,-0.2656,0.4338,1,0
COc1ccc(Oc2ncc3nc(-c4cn(C)c5ccccc45)c(=O)n(C4CC4)c3n2)cc1,1.0,1.739,0.8506,1,1
COc1cccc(Nc2ncc3nc(C)c(=O)n(C4CC4)c3n2)c1,1.0,2.502,0.9243,1,1
Cc1nc2cnc(Nc3ccccc3)nc2n(C2CC2)c1=O,1.0,1.028,0.737,1,1
Oc1ccccc1-c1cc(-c2ccccc2)no1,0.0,0.738,0.6763,1,1
CC(C)=NOCc1ccc(-c2cc(-c3ccccc3)no2)cc1,0.0,-0.2986,0.426,1,0
CCOC(=O)c1cc(C(=O)OCC)cc(-n2cc(O)c(C(=O)OCC)n2)c1,0.0,0.0646,0.516,1,0
CC(=O)Nc1c(C)nn(-c2ccc(C)c(C)c2)c1C,0.0,0.7876,0.687,1,1
Cc1ccc(CNCC(O)(c2ccc(F)cc2)c2ccc(F)cc2)cc1,1.0,2.357,0.9136,1,1
OC(CNCc1ccc(F)cc1)(c1ccc(F)cc1)c1ccc(F)cc1,1.0,2.21,0.9014,1,1
COc1ccccc1CNCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,1.0,1.5,0.818,1,1
COCC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.887,0.1316,0,0
CC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.17,0.2368,0,0
COC(=O)N1CCC2(CCCN(c3ccccn3)C2)CC1,0.0,-1.081,0.2534,0,0
CN1CCN2c3ccccc3Cc3ccccc3C2C1,0.0,-2.607,0.06866,0,0
CC(=O)NCCNc1ncnc2ccc(-c3ccoc3)cc12,0.0,1.333,0.7915,1,1
COCCNc1ncnc2ccc(-c3ccoc3)cc12,0.0,2.559,0.928,1,1
C=C(C)C1CCC2(C(=O)O)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,-1.645,0.1619,0,0
C=C(C)C1CCC2(CO)CCC3(C)C(CCC4C5(C)CCC(O)C(C)(C)C5CCC43C)C12,0.0,-1.729,0.1508,0,0
Cc1cccc(NC(=S)NNC(=O)CCn2cc(C)cn2)c1,0.0,-0.597,0.355,1,0
Cc1cnn(CCC(=O)NNC(=S)Nc2cccc(Cl)c2)c1,1.0,1.785,0.856,1,1
